"gene","logFC","FDR","add_variable","start","end","strand"
"vnz_34915",0.19,0.8068398,"ECF42 sigma factor",7765865,7766650,"-"
"vnz_29865",0.19,0.817552,"ECF42 sigma factor",6576803,6577318,"+"
"vnz_30925",0.19,0.8240908,"ECF42 sigma factor",6835035,6836399,"+"
"vnz_22980",0.19,0.8529681,"ECF42 sigma factor",5004658,5005146,"+"
"vnz_25930",0.18,0.02253997,"ECF42 sigma factor",5670045,5670761,"-"
"vnz_28340",0.18,0.02640449,"ECF42 sigma factor",6218261,6220879,"+"
"vnz_11355",0.18,0.03152827,"ECF42 sigma factor",2506512,2507807,"-"
"vnz_09890",0.18,0.0343314,"ECF42 sigma factor",2237215,2237664,"-"
"vnz_20430",0.18,0.03473955,"ECF42 sigma factor",4477009,4477392,"+"
"vnz_12065",0.18,0.0429282,"ECF42 sigma factor",2681014,2682678,"-"
"vnz_02170",0.18,0.06187229,"ECF42 sigma factor",495115,498000,"-"
"vnz_12725",0.18,0.07747762,"ECF42 sigma factor",2834493,2835623,"+"
"vnz_25665",0.18,0.08331433,"ECF42 sigma factor",5611962,5613134,"-"
"vnz_07480",0.18,0.08533849,"ECF42 sigma factor",1708021,1710060,"+"
"vnz_31505",0.18,0.1039319,"ECF42 sigma factor",6969340,6969576,"+"
"vnz_18395",0.18,0.1116515,"ECF42 sigma factor",4064425,4065885,"-"
"vnz_01440",0.18,0.115101,"ECF42 sigma factor",323962,325971,"+"
"vnz_13640",0.18,0.1182844,"ECF42 sigma factor",3043298,3047056,"-"
"vnz_20025",0.18,0.1472372,"ECF42 sigma factor",4391385,4391771,"-"
"vnz_27175",0.18,0.1531589,"ECF42 sigma factor",5962886,5963515,"-"
"vnz_15310",0.18,0.1548956,"ECF42 sigma factor",3414656,3416539,"-"
"vnz_28345",0.18,0.1607077,"ECF42 sigma factor",6221029,6221526,"+"
"vnz_14735",0.18,0.2205004,"ECF42 sigma factor",3276510,3277271,"-"
"vnz_30225",0.18,0.2602384,"ECF42 sigma factor",6662822,6663826,"-"
"vnz_09160",0.18,0.2705571,"ECF42 sigma factor",2084029,2084388,"+"
"vnz_09145",0.18,0.2737633,"ECF42 sigma factor",2082185,2082460,"-"
"vnz_15110",0.18,0.3029464,"ECF42 sigma factor",3366729,3367076,"+"
"vnz_09915",0.18,0.3063337,"ECF42 sigma factor",2239960,2241429,"-"
"vnz_11045",0.18,0.3178608,"ECF42 sigma factor",2435863,2436963,"-"
"vnz_13130",0.18,0.3418841,"ECF42 sigma factor",2915576,2916355,"-"
"vnz_36715",0.18,0.3698988,"ECF42 sigma factor",8216875,8217324,"+"
"vnz_31185",0.18,0.3942638,"ECF42 sigma factor",6900889,6902223,"+"
"vnz_36650",0.18,0.3949792,"ECF42 sigma factor",8203871,8204227,"+"
"vnz_10090",0.18,0.395043,"ECF42 sigma factor",2276773,2277531,"+"
"vnz_31345",0.18,0.3955094,"ECF42 sigma factor",6935538,6936533,"+"
"vnz_13885",0.18,0.4184505,"ECF42 sigma factor",3103924,3104346,"+"
"vnz_21090",0.18,0.4281241,"ECF42 sigma factor",4622713,4624077,"+"
"vnz_27840",0.18,0.4592628,"ECF42 sigma factor",6118866,6120218,"-"
"vnz_10525",0.18,0.4664481,"ECF42 sigma factor",2327587,2331930,"+"
"vnz_01780",0.18,0.4768222,"ECF42 sigma factor",408554,408910,"-"
"vnz_07500",0.18,0.5029882,"ECF42 sigma factor",1715435,1716568,"-"
"vnz_31250",0.18,0.5686437,"ECF42 sigma factor",6915501,6916346,"-"
"vnz_31675",0.18,0.5788543,"ECF42 sigma factor",7005091,7006398,"+"
"vnz_00255",0.18,0.5850377,"ECF42 sigma factor",56497,57429,"-"
"vnz_19865",0.18,0.6249084,"ECF42 sigma factor",4357114,4357788,"+"
"vnz_32035",0.18,0.6398696,"ECF42 sigma factor",7087636,7088754,"-"
"vnz_01040",0.18,0.6514031,"ECF42 sigma factor",232637,234280,"-"
"vnz_01875",0.18,0.7027599,"ECF42 sigma factor",422069,423334,"-"
"vnz_05745",0.18,0.7727661,"ECF42 sigma factor",1328918,1329868,"+"
"vnz_10410",0.18,0.7735967,"ECF42 sigma factor",2311228,2311674,"+"
"vnz_33065",0.18,0.7906313,"ECF42 sigma factor",7334683,7335753,"+"
"vnz_00940",0.18,0.791124,"ECF42 sigma factor",211986,212879,"+"
"vnz_10545",0.18,0.7969826,"ECF42 sigma factor",2335951,2336544,"+"
"vnz_35710",0.18,0.8567139,"ECF42 sigma factor",7966918,7967118,"-"
"vnz_04865",0.18,0.8672807,"ECF42 sigma factor",1146037,1147260,"-"
"vnz_23415",0.17,0.01316403,"ECF42 sigma factor",5091502,5094171,"+"
"vnz_28410",0.17,0.02065848,"ECF42 sigma factor",6239445,6243305,"+"
"vnz_28335",0.17,0.0243311,"ECF42 sigma factor",6215965,6218160,"-"
"vnz_07840",0.17,0.02890618,"ECF42 sigma factor",1789850,1791979,"-"
"vnz_23980",0.17,0.04203413,"ECF42 sigma factor",5222206,5222727,"-"
"vnz_29520",0.17,0.05936584,"ECF42 sigma factor",6502652,6503416,"+"
"vnz_20685",0.17,0.07118226,"ECF42 sigma factor",4532333,4532938,"-"
"vnz_08430",0.17,0.07197087,"ECF42 sigma factor",1918896,1922435,"-"
"vnz_27315",0.17,0.07790191,"ECF42 sigma factor",6002677,6003321,"+"
"vnz_11545",0.17,0.07829714,"ECF42 sigma factor",2553032,2553685,"-"
"vnz_18075",0.17,0.08635838,"ECF42 sigma factor",3995314,3995994,"-"
"vnz_24105",0.17,0.09142131,"ECF42 sigma factor",5248321,5248953,"+"
"vnz_29195",0.17,0.1013407,"ECF42 sigma factor",6432468,6433298,"-"
"vnz_08745",0.17,0.1017497,"ECF42 sigma factor",1993129,1993800,"+"
"vnz_13320",0.17,0.1021543,"ECF42 sigma factor",2959516,2960862,"+"
"vnz_22845",0.17,0.1088712,"ECF42 sigma factor",4977949,4978446,"-"
"vnz_19970",0.17,0.1166394,"ECF42 sigma factor",4379058,4380842,"-"
"vnz_22430",0.17,0.1223022,"ECF42 sigma factor",4890177,4890932,"-"
"vnz_33925",0.17,0.1255825,"ECF42 sigma factor",7525742,7526110,"-"
"vnz_28775",0.17,0.1285484,"ECF42 sigma factor",6334615,6335679,"+"
"vnz_10575",0.17,0.1314188,"ECF42 sigma factor",2339243,2339707,"+"
"vnz_22225",0.17,0.148351,"ECF42 sigma factor",4850500,4851645,"+"
"vnz_34480",0.17,0.1607135,"ECF42 sigma factor",7652111,7652473,"+"
"vnz_02490",0.17,0.1739314,"ECF42 sigma factor",587928,588977,"-"
"vnz_18530",0.17,0.1851987,"ECF42 sigma factor",4092887,4093708,"+"
"vnz_22235",0.17,0.1963656,"ECF42 sigma factor",4853071,4854717,"+"
"vnz_20315",0.17,0.1990384,"ECF42 sigma factor",4453906,4454763,"-"
"vnz_21235",0.17,0.2038564,"ECF42 sigma factor",4655370,4657553,"+"
"vnz_31945",0.17,0.2175174,"ECF42 sigma factor",7065507,7066070,"+"
"vnz_26405",0.17,0.2448008,"ECF42 sigma factor",5766249,5766983,"-"
"vnz_27200",0.17,0.2454448,"ECF42 sigma factor",5970783,5972570,"+"
"vnz_11885",0.17,0.2543629,"ECF42 sigma factor",2633483,2634502,"+"
"vnz_06060",0.17,0.2893278,"ECF42 sigma factor",1397000,1398766,"-"
"vnz_31615",0.17,0.2982737,"ECF42 sigma factor",6989724,6991067,"-"
"vnz_16580",0.17,0.3101662,"ECF42 sigma factor",3685982,3686812,"-"
"vnz_25075",0.17,0.3105385,"ECF42 sigma factor",5457598,5458170,"+"
"vnz_00520",0.17,0.3679838,"ECF42 sigma factor",116329,118047,"+"
"vnz_35850",0.17,0.4170937,"ECF42 sigma factor",8001279,8002406,"+"
"vnz_36440",0.17,0.440328,"ECF42 sigma factor",8148273,8149478,"-"
"vnz_36315",0.17,0.4643205,"ECF42 sigma factor",8106131,8106907,"+"
"vnz_12930",0.17,0.4644089,"ECF42 sigma factor",2879171,2879998,"-"
"vnz_06565",0.17,0.5230877,"ECF42 sigma factor",1507299,1508129,"+"
"vnz_14330",0.17,0.5320549,"ECF42 sigma factor",3176910,3177539,"+"
"vnz_29980",0.17,0.5448084,"ECF42 sigma factor",6611047,6611646,"-"
"vnz_32150",0.17,0.5501336,"ECF42 sigma factor",7119248,7120045,"+"
"vnz_28430",0.17,0.560835,"ECF42 sigma factor",6247396,6247734,"-"
"vnz_28220",0.17,0.5689385,"ECF42 sigma factor",6189872,6190576,"-"
"vnz_11095",0.17,0.6273588,"ECF42 sigma factor",2449039,2450772,"-"
"vnz_00875",0.17,0.6605103,"ECF42 sigma factor",196790,197356,"-"
"vnz_10690",0.17,0.6667411,"ECF42 sigma factor",2358842,2359213,"-"
"vnz_34530",0.17,0.7008598,"ECF42 sigma factor",7663256,7663648,"+"
"vnz_03410",0.17,0.6728501,"ECF42 sigma factor",825985,826389,"-"
"vnz_10450",0.17,0.7936375,"ECF42 sigma factor",2316342,2316617,"+"
"vnz_00095",0.17,0.7974794,"ECF42 sigma factor",18030,18473,"-"
"vnz_03745",0.17,0.8498863,"ECF42 sigma factor",899924,900991,"+"
"vnz_30775",0.17,0.8530067,"ECF42 sigma factor",6791807,6792067,"+"
"vnz_03875",0.17,0.8645743,"ECF42 sigma factor",931682,932737,"-"
"vnz_00860",0.16,0.04943391,"ECF42 sigma factor",192443,193552,"-"
"vnz_15615",0.16,0.05083701,"ECF42 sigma factor",3475148,3475417,"-"
"vnz_23985",0.16,0.05287434,"ECF42 sigma factor",5222724,5224157,"-"
"vnz_05285",0.16,0.06347432,"ECF42 sigma factor",1237299,1237799,"+"
"vnz_29890",0.16,0.09729886,"ECF42 sigma factor",6581639,6585091,"+"
"vnz_26355",0.16,0.1142255,"ECF42 sigma factor",5755031,5755723,"+"
"vnz_23355",0.16,0.1178966,"ECF42 sigma factor",5082162,5083250,"+"
"vnz_07795",0.16,0.1310734,"ECF42 sigma factor",1776569,1779661,"-"
"vnz_20680",0.16,0.1333643,"ECF42 sigma factor",4530885,4532273,"-"
"vnz_21450",0.16,0.1367132,"ECF42 sigma factor",4694253,4694981,"+"
"vnz_08390",0.16,0.1395227,"ECF42 sigma factor",1910341,1911954,"+"
"vnz_22780",0.16,0.1578217,"ECF42 sigma factor",4964017,4964679,"-"
"vnz_09150",0.16,0.179108,"ECF42 sigma factor",2082609,2082968,"+"
"vnz_08340",0.16,0.1858158,"ECF42 sigma factor",1901743,1902378,"+"
"vnz_19505",0.16,0.1913723,"ECF42 sigma factor",4288010,4288354,"+"
"vnz_16340",0.16,0.1920432,"ECF42 sigma factor",3635053,3637362,"-"
"vnz_19050",0.16,0.2065576,"ECF42 sigma factor",4192329,4193069,"+"
"vnz_19980",0.16,0.2158713,"ECF42 sigma factor",4382141,4383451,"+"
"vnz_07105",0.16,0.2184562,"ECF42 sigma factor",1625614,1626024,"-"
"vnz_36015",0.16,0.2243651,"ECF42 sigma factor",8035065,8035580,"-"
"vnz_11020",0.16,0.2316393,"ECF42 sigma factor",2429067,2429378,"+"
"vnz_10580",0.16,0.2332592,"ECF42 sigma factor",2339744,2339941,"+"
"vnz_12120",0.16,0.2420096,"ECF42 sigma factor",2693722,2695122,"-"
"vnz_07845",0.16,0.2479363,"ECF42 sigma factor",1792042,1792935,"-"
"vnz_36415",0.16,0.2789231,"ECF42 sigma factor",8135084,8137063,"-"
"vnz_18595",0.16,0.280985,"ECF42 sigma factor",4107165,4107398,"+"
"vnz_32140",0.16,0.2835845,"ECF42 sigma factor",7118284,7118703,"-"
"vnz_07055",0.16,0.2856223,"ECF42 sigma factor",1614798,1615043,"-"
"vnz_30215",0.16,0.294154,"ECF42 sigma factor",6660912,6661583,"+"
"vnz_35885",0.16,0.299133,"ECF42 sigma factor",8008709,8009485,"-"
"vnz_36435",0.16,0.3007512,"ECF42 sigma factor",8147082,8147969,"-"
"vnz_14740",0.16,0.3204995,"ECF42 sigma factor",3277273,3278322,"-"
"vnz_21410",0.16,0.3270383,"ECF42 sigma factor",4688272,4688904,"-"
"vnz_03300",0.16,0.3307358,"ECF42 sigma factor",805391,805711,"+"
"vnz_20590",0.16,0.3350853,"ECF42 sigma factor",4512362,4512739,"+"
"vnz_04165",0.16,0.3371084,"ECF42 sigma factor",990614,993283,"+"
"vnz_12300",0.16,0.3378097,"ECF42 sigma factor",2728526,2728879,"-"
"vnz_33885",0.16,0.3411292,"ECF42 sigma factor",7517744,7518469,"-"
"vnz_13510",0.16,0.3448308,"ECF42 sigma factor",3011494,3012303,"-"
"vnz_36655",0.16,0.3683892,"ECF42 sigma factor",8204885,8205478,"+"
"vnz_23830",0.16,0.3966763,"ECF42 sigma factor",5182312,5184042,"+"
"vnz_06385",0.16,0.4073968,"ECF42 sigma factor",1468683,1469840,"-"
"vnz_16405",0.16,0.4087983,"ECF42 sigma factor",3648759,3649745,"+"
"vnz_29985",0.16,0.4089552,"ECF42 sigma factor",6611736,6611948,"-"
"vnz_05505",0.16,0.4277795,"ECF42 sigma factor",1284693,1286012,"-"
"vnz_33930",0.16,0.4322238,"ECF42 sigma factor",7526226,7527674,"+"
"vnz_00395",0.16,0.497295,"ECF42 sigma factor",87182,88591,"+"
"vnz_01655",0.16,0.5052319,"ECF42 sigma factor",376524,377219,"+"
"vnz_26320",0.16,0.5387372,"ECF42 sigma factor",5748656,5749189,"+"
"vnz_20510",0.16,0.5523874,"ECF42 sigma factor",4494896,4495468,"+"
"vnz_31530",0.16,0.5757786,"ECF42 sigma factor",6974499,6976610,"-"
"vnz_32475",0.16,0.588739,"ECF42 sigma factor",7191866,7194169,"+"
"vnz_27960",0.16,0.5976574,"ECF42 sigma factor",6140177,6140911,"+"
"vnz_20950",0.16,0.6975342,"ECF42 sigma factor",4590161,4590880,"-"
"vnz_24140",0.16,0.7028878,"ECF42 sigma factor",5256389,5258485,"-"
"vnz_12560",0.16,0.8060101,"ECF42 sigma factor",2794588,2796513,"+"
"vnz_33155",0.16,0.6874389,"ECF42 sigma factor",7352548,7353792,"-"
"vnz_02665",0.16,0.738891,"ECF42 sigma factor",638865,640202,"-"
"vnz_28135",0.16,0.7438721,"ECF42 sigma factor",6173659,6174825,"-"
"vnz_23580",0.16,0.7594986,"ECF42 sigma factor",5134970,5135902,"+"
"vnz_28145",0.16,0.7698363,"ECF42 sigma factor",6174969,6176531,"-"
"vnz_01080",0.16,0.7741543,"ECF42 sigma factor",242110,242526,"+"
"vnz_20110",0.16,0.7911243,"ECF42 sigma factor",4413773,4414615,"+"
"vnz_36300",0.16,0.8091522,"ECF42 sigma factor",8102991,8103866,"-"
"vnz_33110",0.16,0.8105953,"ECF42 sigma factor",7341005,7342291,"-"
"vnz_01890",0.16,0.8122172,"ECF42 sigma factor",425146,426738,"+"
"vnz_34465",0.16,0.8177455,"ECF42 sigma factor",7647154,7648812,"-"
"vnz_03640",0.16,0.8355498,"ECF42 sigma factor",874744,876171,"+"
"vnz_03015",0.16,0.8813842,"ECF42 sigma factor",734384,735805,"+"
"vnz_17520",0.15,0.03167612,"ECF42 sigma factor",3866327,3870979,"+"
"vnz_24950",0.15,0.0543188,"ECF42 sigma factor",5429748,5430683,"-"
"vnz_27270",0.15,0.06839814,"ECF42 sigma factor",5989669,5992128,"-"
"vnz_02285",0.15,0.06900618,"ECF42 sigma factor",518414,519844,"+"
"vnz_22840",0.15,0.1034899,"ECF42 sigma factor",4975260,4977827,"-"
"vnz_08910",0.15,0.1076151,"ECF42 sigma factor",2028167,2029672,"+"
"vnz_07115",0.15,0.1092246,"ECF42 sigma factor",1626965,1627684,"-"
"vnz_11600",0.15,0.1322742,"ECF42 sigma factor",2563573,2564040,"-"
"vnz_26520",0.15,0.1329739,"ECF42 sigma factor",5795955,5796248,"+"
"vnz_22085",0.15,0.1462377,"ECF42 sigma factor",4816076,4817422,"-"
"vnz_11940",0.15,0.1608347,"ECF42 sigma factor",2646817,2650020,"+"
"vnz_11770",0.15,0.1697522,"ECF42 sigma factor",2608386,2609771,"-"
"vnz_15355",0.15,0.1801377,"ECF42 sigma factor",3424195,3424728,"+"
"vnz_35360",0.15,0.1817324,"ECF42 sigma factor",7880295,7881542,"-"
"vnz_23645",0.15,0.1837495,"ECF42 sigma factor",5146430,5147524,"+"
"vnz_06555",0.15,0.1911051,"ECF42 sigma factor",1504807,1505871,"+"
"vnz_01255",0.15,0.2382538,"ECF42 sigma factor",275024,276031,"-"
"vnz_01185",0.15,0.2404041,"ECF42 sigma factor",262429,263673,"-"
"vnz_03290",0.15,0.2436855,"ECF42 sigma factor",803609,804109,"+"
"vnz_12720",0.15,0.260253,"ECF42 sigma factor",2833721,2834560,"+"
"vnz_15500",0.15,0.2719755,"ECF42 sigma factor",3453894,3454484,"-"
"vnz_31870",0.15,0.2767272,"ECF42 sigma factor",7045792,7046979,"-"
"vnz_30415",0.15,0.2831019,"ECF42 sigma factor",6712553,6713116,"+"
"vnz_26350",0.15,0.2856675,"ECF42 sigma factor",5753924,5754955,"-"
"vnz_31180",0.15,0.3076153,"ECF42 sigma factor",6900063,6900896,"+"
"vnz_34445",0.15,0.3179681,"ECF42 sigma factor",7643985,7644944,"-"
"vnz_31195",0.15,0.3275483,"ECF42 sigma factor",6904248,6905246,"+"
"vnz_09215",0.15,0.3348012,"ECF42 sigma factor",2095154,2095954,"+"
"vnz_30400",0.15,0.3534899,"ECF42 sigma factor",6709444,6711255,"+"
"vnz_13910",0.15,0.3630069,"ECF42 sigma factor",3106891,3107481,"-"
"vnz_32800",0.15,0.3670969,"ECF42 sigma factor",7274591,7275307,"-"
"vnz_20005",0.15,0.3696225,"ECF42 sigma factor",4386987,4387778,"-"
"vnz_18540",0.15,0.3746992,"ECF42 sigma factor",4094111,4095073,"+"
"vnz_06495",0.15,0.3780031,"ECF42 sigma factor",1491461,1492165,"-"
"vnz_05800",0.15,0.3965455,"ECF42 sigma factor",1338627,1339967,"-"
"vnz_10775",0.15,0.440579,"ECF42 sigma factor",2376882,2378051,"+"
"vnz_06625",0.15,0.4665143,"ECF42 sigma factor",1517665,1518681,"+"
"vnz_13785",0.15,0.4698715,"ECF42 sigma factor",3080850,3081557,"-"
"vnz_08305",0.15,0.47375,"ECF42 sigma factor",1896798,1897070,"-"
"vnz_02055",0.15,0.5022625,"ECF42 sigma factor",462953,463462,"+"
"vnz_36535",0.15,0.5048364,"ECF42 sigma factor",8169596,8170087,"+"
"vnz_25835",0.15,0.5078802,"ECF42 sigma factor",5652970,5653491,"-"
"vnz_31955",0.15,0.5263875,"ECF42 sigma factor",7066638,7067258,"+"
"vnz_25225",0.15,0.5503593,"ECF42 sigma factor",5496536,5497876,"+"
"vnz_05200",0.15,0.5900547,"ECF42 sigma factor",1217229,1218593,"+"
"vnz_32195",0.15,0.5996559,"ECF42 sigma factor",7127523,7130084,"+"
"vnz_16790",0.15,0.6445421,"ECF42 sigma factor",3728073,3728744,"-"
"vnz_35325",0.15,0.6452869,"ECF42 sigma factor",7870964,7871527,"-"
"vnz_33860",0.15,0.7352131,"ECF42 sigma factor",7512403,7513728,"-"
"vnz_16240",0.15,0.7519567,"ECF42 sigma factor",3610221,3610547,"+"
"vnz_01830",0.15,0.7879455,"ECF42 sigma factor",414284,414721,"-"
"vnz_28470",0.15,0.7906,"ECF42 sigma factor",6255114,6256592,"-"
"vnz_30370",0.15,0.8177368,"ECF42 sigma factor",6703106,6704023,"+"
"vnz_30690",0.15,0.8451432,"ECF42 sigma factor",6774725,6774931,"+"
"vnz_30900",0.15,0.889099,"ECF42 sigma factor",6815495,6816670,"+"
"vnz_24010",0.14,0.05599658,"ECF42 sigma factor",5228451,5231354,"+"
"vnz_23925",0.14,0.05765239,"ECF42 sigma factor",5211604,5213784,"+"
"vnz_18365",0.14,0.06300517,"ECF42 sigma factor",4058635,4060581,"-"
"vnz_07550",0.14,0.08447924,"ECF42 sigma factor",1725984,1727456,"-"
"vnz_21465",0.14,0.1002851,"ECF42 sigma factor",4696800,4697186,"+"
"vnz_04305",0.14,0.1024789,"ECF42 sigma factor",1022324,1022917,"-"
"vnz_16610",0.14,0.1143758,"ECF42 sigma factor",3692875,3694155,"-"
"vnz_10655",0.14,0.121116,"ECF42 sigma factor",2351138,2352283,"-"
"vnz_05540",0.14,0.1221685,"ECF42 sigma factor",1290864,1291286,"-"
"vnz_36430",0.14,0.1276085,"ECF42 sigma factor",8142172,8147085,"-"
"vnz_09455",0.14,0.1276625,"ECF42 sigma factor",2150479,2151057,"+"
"vnz_16215",0.14,0.1335358,"ECF42 sigma factor",3604990,3606681,"+"
"vnz_21345",0.14,0.1515223,"ECF42 sigma factor",4679503,4679961,"-"
"vnz_21445",0.14,0.1569651,"ECF42 sigma factor",4693740,4694174,"+"
"vnz_28565",0.14,0.1639094,"ECF42 sigma factor",6274152,6274622,"+"
"vnz_26090",0.14,0.1801987,"ECF42 sigma factor",5700324,5701781,"-"
"vnz_19365",0.14,0.1818925,"ECF42 sigma factor",4264764,4265951,"+"
"vnz_14795",0.14,0.1886356,"ECF42 sigma factor",3290942,3291571,"+"
"vnz_04350",0.14,0.1893068,"ECF42 sigma factor",1029540,1030013,"-"
"vnz_12350",0.14,0.1947746,"ECF42 sigma factor",2741248,2742750,"-"
"vnz_14810",0.14,0.1949825,"ECF42 sigma factor",3292779,3293093,"-"
"vnz_10325",0.14,0.1965471,"ECF42 sigma factor",2300785,2301192,"-"
"vnz_16270",0.14,0.2018755,"ECF42 sigma factor",3614496,3615698,"-"
"vnz_00085",0.14,0.2524882,"ECF42 sigma factor",16108,17049,"-"
"vnz_07530",0.14,0.2613669,"ECF42 sigma factor",1721147,1722382,"+"
"vnz_14220",0.14,0.2724187,"ECF42 sigma factor",3150848,3153379,"+"
"vnz_07440",0.14,0.2797729,"ECF42 sigma factor",1699861,1701372,"-"
"vnz_09205",0.14,0.2993691,"ECF42 sigma factor",2093196,2093825,"-"
"vnz_29135",0.14,0.3118315,"ECF42 sigma factor",6416686,6418437,"-"
"vnz_03680",0.14,0.3283292,"ECF42 sigma factor",884757,885203,"-"
"vnz_19435",0.14,0.3392164,"ECF42 sigma factor",4275508,4276752,"+"
"vnz_32435",0.14,0.3490841,"ECF42 sigma factor",7183057,7183407,"+"
"vnz_26890",0.14,0.3502867,"ECF42 sigma factor",5892744,5893457,"+"
"vnz_03530",0.14,0.3558802,"ECF42 sigma factor",847249,847890,"+"
"vnz_22495",0.14,0.3579305,"ECF42 sigma factor",4904869,4906089,"+"
"vnz_20320",0.14,0.3590961,"ECF42 sigma factor",4455022,4455504,"-"
"vnz_18685",0.14,0.3624968,"ECF42 sigma factor",4121955,4122527,"-"
"vnz_20040",0.14,0.3642911,"ECF42 sigma factor",4394150,4395631,"-"
"vnz_13590",0.14,0.3660007,"ECF42 sigma factor",3031446,3032060,"-"
"vnz_17030",0.14,0.3712262,"ECF42 sigma factor",3775895,3776398,"+"
"vnz_13115",0.14,0.3979839,"ECF42 sigma factor",2912038,2912349,"-"
"vnz_23155",0.14,0.4449976,"ECF42 sigma factor",5040557,5041129,"+"
"vnz_04835",0.14,0.4566015,"ECF42 sigma factor",1138210,1138983,"-"
"vnz_17145",0.14,0.461294,"ECF42 sigma factor",3794189,3795166,"-"
"vnz_26380",0.14,0.4724707,"ECF42 sigma factor",5760573,5761499,"+"
"vnz_01495",0.14,0.4878403,"ECF42 sigma factor",338306,338506,"-"
"vnz_36635",0.14,0.4924911,"ECF42 sigma factor",8201604,8202356,"-"
"vnz_02830",0.14,0.5067179,"ECF42 sigma factor",681646,681846,"+"
"vnz_21120",0.14,0.5129854,"ECF42 sigma factor",4629247,4630908,"+"
"vnz_02605",0.14,0.528195,"ECF42 sigma factor",623116,626556,"-"
"vnz_36095",0.14,0.541728,"ECF42 sigma factor",8048456,8049745,"+"
"vnz_29720",0.14,0.554199,"ECF42 sigma factor",6544734,6545282,"+"
"vnz_20895",0.14,0.5613283,"ECF42 sigma factor",4576635,4577771,"+"
"vnz_32400",0.14,0.5702855,"ECF42 sigma factor",7175109,7176116,"+"
"vnz_18665",0.14,0.6103536,"ECF42 sigma factor",4117037,4118632,"+"
"vnz_11145",0.14,0.6201724,"ECF42 sigma factor",2459702,2462236,"+"
"vnz_02445",0.14,0.6228873,"ECF42 sigma factor",572381,574222,"-"
"vnz_05530",0.14,0.6504169,"ECF42 sigma factor",1288146,1290683,"+"
"vnz_09705",0.14,0.6535679,"ECF42 sigma factor",2199609,2200628,"+"
"vnz_34025",0.14,0.6722592,"ECF42 sigma factor",7549751,7551511,"+"
"vnz_20170",0.14,0.6834688,"ECF42 sigma factor",4426846,4430550,"+"
"vnz_12435",0.14,0.718366,"ECF42 sigma factor",2762271,2763422,"-"
"vnz_03975",0.14,0.736502,"ECF42 sigma factor",952650,953369,"+"
"vnz_30665",0.14,0.7463718,"ECF42 sigma factor",6768624,6769409,"-"
"vnz_35290",0.14,0.7467769,"ECF42 sigma factor",7859821,7861863,"-"
"vnz_34505",0.14,0.7799527,"ECF42 sigma factor",7658589,7660115,"+"
"vnz_30760",0.14,0.8029566,"ECF42 sigma factor",6789786,6790577,"-"
"vnz_16950",0.14,0.8104854,"ECF42 sigma factor",3761620,3762048,"+"
"vnz_04600",0.14,0.8179022,"ECF42 sigma factor",1079564,1079788,"+"
"vnz_35725",0.14,0.8317883,"ECF42 sigma factor",7968641,7970179,"-"
"vnz_32880",0.14,0.8614407,"ECF42 sigma factor",7291799,7292506,"+"
"vnz_15230",0.13,0.116961,"ECF42 sigma factor",3396023,3398911,"+"
"vnz_23165",0.13,0.129139,"ECF42 sigma factor",5041787,5042371,"+"
"vnz_03260",0.13,0.1341099,"ECF42 sigma factor",795384,796208,"+"
"vnz_17875",0.13,0.135627,"ECF42 sigma factor",3950343,3951191,"-"
"vnz_11415",0.13,0.1390711,"ECF42 sigma factor",2519145,2520281,"-"
"vnz_17160",0.13,0.1392009,"ECF42 sigma factor",3797403,3797882,"-"
"vnz_21785",0.13,0.1492225,"ECF42 sigma factor",4748727,4749191,"+"
"vnz_12060",0.13,0.1518516,"ECF42 sigma factor",2680589,2681011,"-"
"vnz_18640",0.13,0.1656487,"ECF42 sigma factor",4114080,4114616,"-"
"vnz_25980",0.13,0.1667358,"ECF42 sigma factor",5678293,5678772,"-"
"vnz_08355",0.13,0.1736744,"ECF42 sigma factor",1904376,1905131,"-"
"vnz_24120",0.13,0.1842035,"ECF42 sigma factor",5252733,5253233,"-"
"vnz_18105",0.13,0.1851547,"ECF42 sigma factor",4003714,4004004,"+"
"vnz_31085",0.13,0.1999571,"ECF42 sigma factor",6873723,6874589,"-"
"vnz_04815",0.13,0.2019922,"ECF42 sigma factor",1130271,1134965,"-"
"vnz_08020",0.13,0.2106024,"ECF42 sigma factor",1831690,1832160,"+"
"vnz_06190",0.13,0.2119875,"ECF42 sigma factor",1430935,1433184,"+"
"vnz_28545",0.13,0.2362505,"ECF42 sigma factor",6270438,6271430,"+"
"vnz_11365",0.13,0.2367683,"ECF42 sigma factor",2508333,2509373,"-"
"vnz_17990",0.13,0.2570795,"ECF42 sigma factor",3974994,3975320,"+"
"vnz_09450",0.13,0.2577165,"ECF42 sigma factor",2149745,2150392,"+"
"vnz_26125",0.13,0.264828,"ECF42 sigma factor",5710428,5711981,"+"
"vnz_21040",0.13,0.2747127,"ECF42 sigma factor",4611569,4612564,"-"
