"gene","logFC","FDR","add_variable","start","end","strand"
"vnz_09950",1.52168149076086,0.00413117579182631,"del13-del20",2248266,2249600,"-"
"vnz_08280",-2.25930524734466,0.00413117579182631,"del13-del20",1891694,1892491,"+"
"vnz_03800",1.79713287224507,0.00413976909567792,"del13-del20",917229,918020,"-"
"vnz_33880",-1.87443377494897,0.00413976909567792,"del13-del20",7516958,7517488,"-"
"vnz_09300",1.61856903089748,0.00419503240731563,"del13-del20",2118398,2119966,"-"
"vnz_31425",3.45580753152442,0.004236632056316,"del13-del20",6952527,6953531,"+"
"vnz_29545",2.3568346855407,0.00425750882197611,"del13-del20",6508063,6509334,"+"
"vnz_19175",2.19975821170799,0.00436084268386714,"del13-del20",4227204,4227560,"-"
"vnz_11295",2.37306808291533,0.00437201639931933,"del13-del20",2494057,2495397,"-"
"vnz_01730",-1.48984713331698,0.00440741616739911,"del13-del20",394128,395342,"-"
"vnz_10055",1.63278065739601,0.00442999890606921,"del13-del20",2271342,2272343,"+"
"vnz_24790",1.55288931610562,0.00445986841742048,"del13-del20",5398676,5399323,"+"
"vnz_13375",1.5606245591991,0.0044640885540943,"del13-del20",2973387,2974307,"-"
"vnz_20345",2.9601495590348,0.00447715915201001,"del13-del20",4459927,4460211,"-"
"vnz_35745",-2.02832007851265,0.00447715915201001,"del13-del20",7973678,7974493,"+"
"vnz_24430",1.87839226536302,0.00449423587825891,"del13-del20",5315648,5316802,"+"
"vnz_35245",1.87723294834203,0.00452773408397359,"del13-del20",7848906,7850540,"+"
"vnz_23540",1.76628514709296,0.00456161400411328,"del13-del20",5125477,5126535,"+"
"vnz_05645",4.28926668063199,0.00466147821267581,"del13-del20",1309571,1310428,"-"
"vnz_23840",2.25092559585639,0.00466728679518878,"del13-del20",5185013,5186002,"+"
"vnz_33660",-2.42937761065968,0.00470361753592371,"del13-del20",7472947,7473711,"-"
"vnz_05135",-1.78094965235306,0.00471620824016772,"del13-del20",1204494,1204949,"-"
"vnz_09975",1.66427075553192,0.00475822077817438,"del13-del20",2252139,2253602,"-"
"vnz_01680",2.43959591065046,0.00480623811606493,"del13-del20",381662,382402,"+"
"vnz_14160",-2.30777100099251,0.00483467173603381,"del13-del20",3142417,3142644,"+"
"vnz_23695",1.55955073266518,0.00485567602936247,"del13-del20",5155245,5155910,"-"
"vnz_21115",-2.40417147916209,0.00485572520364546,"del13-del20",4627679,4629250,"+"
"vnz_19700",2.22784935279916,0.00485892685079899,"del13-del20",4327995,4328390,"-"
"vnz_01055",2.72309852513848,0.0048978172868281,"del13-del20",237067,238188,"-"
"vnz_19715",2.98374624547992,0.00490224854532722,"del13-del20",4329398,4329595,"-"
"vnz_07415",3.20352479438887,0.00491428949003955,"del13-del20",1694847,1695323,"-"
"vnz_34950",-1.73462056499331,0.00492110226085679,"del13-del20",7776069,7776950,"-"
"vnz_23130",-1.83656336322664,0.00492288495289897,"del13-del20",5036190,5037533,"+"
"vnz_36150",-2.01528104039202,0.0049305796494322,"del13-del20",8060066,8061049,"+"
"vnz_18750",1.55393138756432,0.00502264203515743,"del13-del20",4133425,4134252,"-"
"vnz_27330",2.08533579119363,0.00504884446768974,"del13-del20",6005238,6005849,"+"
"vnz_29580",1.93914254697814,0.00506098712991065,"del13-del20",6515019,6516575,"+"
"vnz_35665",-1.90317050315151,0.00508117334307067,"del13-del20",7958401,7959012,"-"
"vnz_32430",-2.02278782709368,0.00509143252383684,"del13-del20",7182113,7182997,"-"
"vnz_30130",-1.85057787875453,0.00513282692091337,"del13-del20",6643854,6644999,"-"
"vnz_22975",-2.24223827141075,0.005152441339279,"del13-del20",5003519,5004511,"+"
"vnz_33665",-3.4967829218916,0.00517580157716467,"del13-del20",7473777,7474511,"-"
"vnz_32250",2.6732534707253,0.00517580157716467,"del13-del20",7146153,7147853,"-"
"vnz_02615",-1.70239473589774,0.00517580157716467,"del13-del20",627334,629532,"-"
"vnz_32630",-1.98563694369831,0.00526925783496565,"del13-del20",7230630,7231769,"-"
"vnz_16490",-1.47604981003191,0.00526925783496565,"del13-del20",3668235,3669530,"+"
"vnz_11620",1.68877888948781,0.00531494752910148,"del13-del20",2568037,2569164,"-"
"vnz_28570",-1.76806726029674,0.00532233779109163,"del13-del20",6274716,6275147,"+"
"vnz_10675",1.8214521855713,0.00534624076911487,"del13-del20",2354285,2354707,"-"
"vnz_34480",2.07898183515576,0.00534624076911487,"del13-del20",7652111,7652473,"+"
"vnz_13875",-1.94987518052635,0.00534624076911487,"del13-del20",3101949,3103265,"+"
"vnz_05700",4.52968683992756,0.00537246758652236,"del13-del20",1319178,1319687,"+"
"vnz_28795",-1.88143102021339,0.0053826854658515,"del13-del20",6340394,6341908,"+"
"vnz_35630",2.24652643225575,0.00539310720176575,"del13-del20",7950024,7951619,"+"
"vnz_09940",1.47212241081686,0.0054316852810452,"del13-del20",2246397,2247488,"-"
"vnz_05250",2.59844605618904,0.00545875750326053,"del13-del20",1227924,1229033,"-"
"vnz_04425",3.72070263348363,0.00545875750326053,"del13-del20",1044623,1044934,"-"
"vnz_05260",2.28943141162139,0.0054679618934428,"del13-del20",1232411,1233559,"-"
"vnz_35015",-2.00233696294681,0.00549248156580303,"del13-del20",7789627,7790220,"+"
"vnz_32445",-2.02213035869773,0.00549650686541106,"del13-del20",7184534,7186708,"-"
"vnz_02700",1.498394926212,0.00549947494360793,"del13-del20",650198,651589,"-"
"vnz_13025",-1.93944982201015,0.00552078102015473,"del13-del20",2895590,2895823,"-"
"vnz_13755",1.43741399423987,0.00552373695148344,"del13-del20",3073507,3074778,"-"
"vnz_16840",-1.61111597364658,0.00552373695148344,"del13-del20",3740080,3740598,"-"
"vnz_00175",1.8292653905944,0.00556567119745827,"del13-del20",39969,40571,"-"
"vnz_16540",-1.92573493500151,0.00557606346569796,"del13-del20",3677773,3678039,"+"
"vnz_15260",1.68377949701555,0.0055913659889041,"del13-del20",3403600,3404160,"-"
"vnz_18740",1.58778872024474,0.00563809294797148,"del13-del20",4131302,4132159,"+"
"vnz_30985",-1.55796477283773,0.00564950912405185,"del13-del20",6851101,6851988,"-"
"vnz_20600",2.42724138410058,0.00570869467853183,"del13-del20",4513660,4514064,"-"
"vnz_34600",-1.98062426557687,0.00573185860687838,"del13-del20",7678240,7679178,"+"
"vnz_14165",-2.06784640492547,0.00573821193873918,"del13-del20",3142608,3142886,"+"
"vnz_35940",-1.97096770204088,0.00574344326829404,"del13-del20",8019224,8019541,"-"
"vnz_28055",1.98387027748547,0.0057696316877807,"del13-del20",6158951,6159421,"-"
"vnz_05725",5.33784731606833,0.0057696316877807,"del13-del20",1323879,1324802,"-"
"vnz_35475",-1.76382689806717,0.00580665571021995,"del13-del20",7909331,7910611,"-"
"vnz_16765",1.63281779484756,0.00586492687263657,"del13-del20",3723367,3724236,"-"
"vnz_03120",-1.54562585356867,0.00586512870503161,"del13-del20",767341,769125,"-"
"vnz_16250",-1.70390487147991,0.00590039412111523,"del13-del20",3611366,3611938,"+"
"vnz_22385",1.550129761928,0.0059264274284565,"del13-del20",4882103,4882630,"-"
"vnz_11715",-1.88241639799882,0.00598413357985112,"del13-del20",2594717,2595739,"+"
"vnz_26520",2.24622303425398,0.00603678569539998,"del13-del20",5795955,5796248,"+"
"vnz_13455",1.95845820083361,0.00606143469612469,"del13-del20",2995259,2996401,"+"
"vnz_18450",-2.3216127831644,0.00606365637682158,"del13-del20",4076065,4076370,"+"
"vnz_20555",-1.55713970710885,0.00607099910507413,"del13-del20",4503559,4506438,"+"
"vnz_18100",-2.03611901976929,0.0061087159773609,"del13-del20",4003116,4003430,"-"
"vnz_10810",-1.652856431308,0.00614172471502801,"del13-del20",2383830,2384324,"-"
"vnz_33495",-2.60202447720722,0.00614172471502801,"del13-del20",7437978,7438457,"-"
"vnz_22550",1.75670166733536,0.00614172471502801,"del13-del20",4916171,4916878,"-"
"vnz_28530",2.12932731155627,0.00621236973508916,"del13-del20",6267823,6269241,"-"
"vnz_27840",1.93321940191384,0.00623814984647088,"del13-del20",6118866,6120218,"-"
"vnz_08275",-2.08665939980036,0.00634766121534599,"del13-del20",1890486,1891697,"+"
"vnz_21200",2.08900468926945,0.0063563322921451,"del13-del20",4647882,4649330,"+"
"vnz_06015",1.88372209810217,0.00637212158698408,"del13-del20",1387695,1388072,"-"
"vnz_14105",-2.88720501846434,0.00642392361319747,"del13-del20",3133484,3133816,"+"
"vnz_28605",2.69894670908804,0.0064299493852007,"del13-del20",6280429,6281916,"+"
"vnz_26230",2.22759322514476,0.00648733551827052,"del13-del20",5728968,5729867,"+"
"vnz_34515",-2.26796825658015,0.00648955256549842,"del13-del20",7660854,7661606,"+"
"vnz_22525",2.04281760018292,0.00649918888677412,"del13-del20",4912138,4913415,"+"
"vnz_19710",2.56362017674366,0.00649918888677412,"del13-del20",4329117,4329401,"-"
"vnz_21110",-2.3278465386391,0.00649940105587414,"del13-del20",4625781,4627673,"+"
"vnz_02755",-1.82864522656678,0.00650515527115716,"del13-del20",663808,665484,"+"
"vnz_18625",1.64684244920575,0.00651826684533232,"del13-del20",4112382,4112675,"-"
"vnz_31970",-2.06109574763518,0.00655326853376528,"del13-del20",7071399,7071527,"-"
"vnz_04720",-1.76025509687482,0.0065646987453986,"del13-del20",1107104,1107553,"+"
"vnz_26065",1.99821973829823,0.00661603372468182,"del13-del20",5692904,5693185,"+"
"vnz_19615",1.48742774030338,0.00662213531933186,"del13-del20",4310534,4311493,"+"
"vnz_11970",1.94001087728198,0.00663232654385309,"del13-del20",2655895,2656791,"+"
"vnz_22900",-2.05185344386885,0.0066802698225173,"del13-del20",4985932,4987188,"-"
"vnz_21095",-2.44662572162213,0.00668301745930303,"del13-del20",4624052,4624648,"+"
"vnz_20035",1.98195601136542,0.0067447731714217,"del13-del20",4392487,4394070,"+"
"vnz_13320",1.60283854468322,0.00675933928310307,"del13-del20",2959516,2960862,"+"
"vnz_18935",-2.05295829013742,0.00676260336583695,"del13-del20",4168011,4169102,"-"
"vnz_19075",1.54743486298083,0.00688418462023101,"del13-del20",4198345,4199133,"-"
"vnz_34370",-1.79778871540814,0.00691605651479467,"del13-del20",7628225,7629004,"-"
"vnz_30175",-2.73456611641577,0.00697028924905775,"del13-del20",6653476,6654813,"+"
"vnz_16545",1.51873302872323,0.00705610159897279,"del13-del20",3678221,3679420,"+"
"vnz_31340",-1.67767658523359,0.00708236848480365,"del13-del20",6934541,6935473,"+"
"vnz_23545",1.70583382706175,0.00709454565403784,"del13-del20",5126528,5127616,"+"
"vnz_06875",1.55230637532786,0.00712240004846046,"del13-del20",1572264,1573283,"-"
"vnz_30165",2.34649938869799,0.00713767710149186,"del13-del20",6651400,6652083,"+"
"vnz_17720",-3.37696814833259,0.00715101944647961,"del13-del20",3916996,3918483,"-"
"vnz_00680",1.81956136621673,0.00716925120763682,"del13-del20",149583,150764,"+"
"vnz_14785",2.04291761788992,0.00717359076557415,"del13-del20",3288244,3289149,"-"
"vnz_19690",1.96160690444124,0.00719652164187161,"del13-del20",4322223,4322609,"+"
"vnz_11225",1.60718712277385,0.00730427403217033,"del13-del20",2479919,2480680,"+"
"vnz_33545",-1.56670329577261,0.00730427403217033,"del13-del20",7447244,7448659,"+"
"vnz_25230",-1.95815906413175,0.00730427403217033,"del13-del20",5498002,5500575,"+"
"vnz_22575",2.48575004156832,0.00736690660029827,"del13-del20",4921029,4922183,"+"
"vnz_04045",-2.08958222568038,0.007410991769941,"del13-del20",964694,965170,"+"
"vnz_06375",1.7401087190535,0.00744089715129299,"del13-del20",1467598,1468224,"-"
"vnz_13685",1.48379982967994,0.00744213769249003,"del13-del20",3056263,3057465,"+"
"vnz_28310",-1.72073238011794,0.00746110153801332,"del13-del20",6207755,6209839,"-"
"vnz_04415",1.86061550328162,0.00747412939182769,"del13-del20",1042049,1043260,"+"
"vnz_25720",1.79806712790414,0.00749076252579594,"del13-del20",5622945,5623985,"+"
"vnz_30945",1.86900063050403,0.00749919605821605,"del13-del20",6838519,6841575,"+"
"vnz_26590",1.56059213285892,0.00751353748296213,"del13-del20",5816172,5817005,"-"
"vnz_23525",1.68428812326855,0.00753700935312476,"del13-del20",5121779,5123419,"+"
"vnz_14400",-2.7546485439784,0.00757543772112121,"del13-del20",3200144,3200518,"+"
"vnz_28845",-1.94946583635089,0.00761051518808886,"del13-del20",6353638,6355137,"+"
"vnz_05735",5.34198405894873,0.00761051518808886,"del13-del20",1326096,1327124,"-"
"vnz_22370",2.71837379903078,0.00765142481274367,"del13-del20",4879380,4880150,"+"
"vnz_05740",5.40979820266368,0.00765142481274367,"del13-del20",1327267,1328721,"+"
"vnz_21810",1.86035629968103,0.0076672353098189,"del13-del20",4753553,4754065,"+"
"vnz_00675",1.49619176308444,0.00768492455043067,"del13-del20",149032,149586,"+"
"vnz_29555",3.18119172353354,0.0078806064600986,"del13-del20",6510588,6510857,"+"
"vnz_27055",1.71942789085243,0.00788972704363056,"del13-del20",5930268,5930660,"+"
"vnz_25410",2.06242417714379,0.00792827582473288,"del13-del20",5552507,5552749,"+"
"vnz_30065",-2.29348774103125,0.00796323032342788,"del13-del20",6631144,6631977,"-"
"vnz_27995",2.5155971373974,0.00800342302785324,"del13-del20",6146307,6146990,"-"
"vnz_14045",-2.39419925741603,0.00806021986111996,"del13-del20",3124429,3124611,"+"
"vnz_04280",-1.76273652090857,0.00806491317076501,"del13-del20",1017796,1018647,"-"
"vnz_29615",2.15430537733383,0.00807713766057015,"del13-del20",6521995,6523410,"+"
"vnz_14955",-2.10314949059194,0.00807713766057015,"del13-del20",3327879,3328898,"-"
"vnz_10400",-1.66835776282888,0.00812383798516696,"del13-del20",2310244,2310726,"+"
"vnz_20160",1.55049774524555,0.00814280391394302,"del13-del20",4424719,4426122,"+"
"vnz_28520",1.87357788938628,0.00827822751015189,"del13-del20",6265973,6266443,"+"
"vnz_19170",2.20763157031308,0.00831265839459411,"del13-del20",4226596,4227159,"+"
"vnz_02785",-1.77721108118601,0.00836519370911386,"del13-del20",672107,672910,"-"
"vnz_24625",1.69663895416524,0.00837612606718545,"del13-del20",5361362,5364253,"+"
"vnz_31270",-1.98479093779579,0.00843418612053212,"del13-del20",6919850,6920890,"+"
"vnz_13510",-1.52298945836855,0.00850409269434026,"del13-del20",3011494,3012303,"-"
"vnz_26425",1.90422624800985,0.00850592540195242,"del13-del20",5772948,5773142,"-"
"vnz_32855",2.24146482426792,0.00850764486773322,"del13-del20",7286663,7287232,"-"
"vnz_24305",-1.75429528489654,0.00853690791453182,"del13-del20",5292539,5293588,"+"
"vnz_35490",2.11702477653343,0.00855259255321927,"del13-del20",7914048,7915046,"-"
"vnz_19350",-1.99915545737201,0.00859751848257601,"del13-del20",4262527,4263357,"-"
"vnz_32600",1.88671005651187,0.00865554546164255,"del13-del20",7227232,7227771,"+"
"vnz_26320",-1.65880445622548,0.00866689601330509,"del13-del20",5748656,5749189,"+"
"vnz_32750",1.65743801363804,0.00867190467623009,"del13-del20",7262493,7263275,"+"
"vnz_13105",1.65050811475136,0.00877101148032203,"del13-del20",2909973,2911301,"+"
"vnz_22980",-2.18392275068144,0.00878316315379532,"del13-del20",5004658,5005146,"+"
"vnz_25380",2.43041298013044,0.00895210025082787,"del13-del20",5544465,5546393,"+"
"vnz_03765",-1.92110750296924,0.00896186691847038,"del13-del20",904556,906415,"-"
"vnz_21205",-1.83450927665962,0.00906377264803091,"del13-del20",4649360,4649680,"+"
"vnz_21070",-2.1533181563834,0.00915943358677433,"del13-del20",4616828,4618150,"+"
"vnz_19725",2.47028799764776,0.00915943358677433,"del13-del20",4329939,4330526,"-"
"vnz_32050",1.84472680948713,0.00915943358677433,"del13-del20",7091561,7092346,"+"
"vnz_26290",-2.48291701896222,0.00923101892392911,"del13-del20",5742337,5743065,"-"
"vnz_01585",-2.89929480714536,0.00928406655542591,"del13-del20",361768,362913,"-"
"vnz_35105",-1.68473312901803,0.00933871696946327,"del13-del20",7815015,7817201,"-"
"vnz_34095",1.77857925165297,0.00934211953772155,"del13-del20",7565272,7566237,"+"
"vnz_20245",3.63892878465131,0.00934211953772155,"del13-del20",4440287,4440916,"+"
"vnz_30170",1.48037303749421,0.00940840594224516,"del13-del20",6652343,6653149,"-"
"vnz_17800",1.64486602886634,0.00941452024534883,"del13-del20",3933503,3933847,"-"
"vnz_07325",2.87641156473612,0.00942038839295909,"del13-del20",1673974,1674195,"+"
"vnz_29760",1.69593033421441,0.00943234774068682,"del13-del20",6551629,6553011,"+"
"vnz_28450",1.73851527678703,0.00943234774068682,"del13-del20",6251341,6251703,"+"
"vnz_31770",1.74290422033735,0.00943234774068682,"del13-del20",7024479,7025540,"+"
"vnz_22490",-3.03573071860283,0.00944341634607085,"del13-del20",4903577,4904752,"+"
"vnz_18975",1.7686988497799,0.00944341634607085,"del13-del20",4177129,4177971,"+"
"vnz_09350",-1.53333207692488,0.00948586119534499,"del13-del20",2133995,2134771,"+"
"vnz_00170",2.02133166305514,0.00950160332797748,"del13-del20",38111,39868,"+"
"vnz_24815",1.86092376404243,0.00960107322925654,"del13-del20",5403850,5404083,"+"
"vnz_05730",5.1718754559713,0.0097191321611645,"del13-del20",1324799,1325965,"-"
"vnz_33485",-1.59102566677018,0.00972033345537855,"del13-del20",7436474,7437502,"+"
"vnz_24460",1.9417449141772,0.00977516218961139,"del13-del20",5320020,5320970,"-"
"vnz_33000",-1.8945560924967,0.0098426624929854,"del13-del20",7326541,7327053,"-"
"vnz_18780",-1.6719119549166,0.00990873133294122,"del13-del20",4139991,4140404,"-"
"vnz_22220",1.57338846545252,0.00991403158158238,"del13-del20",4849650,4850258,"+"
"vnz_19655",2.70064422025338,0.00995555780666489,"del13-del20",4318184,4318414,"+"
"vnz_20070",1.76367428536405,0.0099684869656587,"del13-del20",4398971,4400206,"-"
"vnz_28920",1.59148362509994,0.00997282369590692,"del13-del20",6371031,6372584,"-"
"vnz_04325",-1.43561426194417,0.00997282369590692,"del13-del20",1026100,1027287,"-"
"vnz_19325",1.61923449517687,0.0100632513710301,"del13-del20",4257283,4257861,"+"
"vnz_35400",-2.9371611577107,0.0100632513710301,"del13-del20",7888591,7889538,"-"
"vnz_11870",2.43332605099145,0.0101023635745861,"del13-del20",2628675,2629130,"-"
"vnz_29320",-2.24181991656719,0.0101778645717684,"del13-del20",6456478,6456678,"-"
"vnz_31840",-2.50996798276734,0.0101778645717684,"del13-del20",7039845,7040423,"+"
"vnz_15245",2.1239360244459,0.0101950548901657,"del13-del20",3401225,3402367,"+"
"vnz_14000",-2.0541738133505,0.0102132457418329,"del13-del20",3118870,3119277,"+"
"vnz_29180",-1.90036892071337,0.0102140657356361,"del13-del20",6428923,6430257,"+"
"vnz_03080",-1.44700977407999,0.0102140657356361,"del13-del20",758138,759076,"-"
"vnz_13995",-2.39212831907162,0.0102306016600482,"del13-del20",3118660,3118866,"+"
"vnz_01450",-1.56576211473649,0.0102419624554508,"del13-del20",326918,327826,"-"
"vnz_21315",1.89839172584272,0.010338812892382,"del13-del20",4674748,4675203,"+"
"vnz_30010",-2.05448484476118,0.0103461124220197,"del13-del20",6616244,6617929,"+"
"vnz_32720",1.72516390400926,0.010401469063951,"del13-del20",7254038,7254955,"+"
"vnz_11965",1.80367209376962,0.0104516314545113,"del13-del20",2654893,2655891,"+"
"vnz_06555",-1.60259482807197,0.0104528836668429,"del13-del20",1504807,1505871,"+"
"vnz_17420",1.76975611282655,0.0105519764302347,"del13-del20",3845422,3845895,"-"
"vnz_18995",-1.49202987711738,0.0105519764302347,"del13-del20",4178457,4178807,"+"
"vnz_01970",2.11493349009136,0.010595405387737,"del13-del20",441914,442888,"-"
"vnz_20370",2.56631236769174,0.0106383055296022,"del13-del20",4463764,4464246,"-"
"vnz_16095",-1.86559915325014,0.0106627557177796,"del13-del20",3579970,3581391,"+"
"vnz_18640",-1.7076009003279,0.010774294662315,"del13-del20",4114080,4114616,"-"
"vnz_22470",-3.03876406730497,0.010774294662315,"del13-del20",4898897,4899919,"-"
