"gene","add_variable","logFC","FDR","start","end","strand"
"vnz_02300","DbldCcsWT14h",-0.789862345569008,0.00344384872701484,522212,522907,"+"
"vnz_33905","DbldCvsWT10h",-1.67950623727957,0.000615895142317766,7521415,7522677,"-"
"vnz_33905","DbldCcsWT14h",-0.829241303432154,0.0242587408947675,7521415,7522677,"-"
"vnz_01990","DbldCvsWT10h",-1.31649608454705,0.000616530327984032,447536,448012,"+"
"vnz_01990","DbldCcsWT14h",0.318036147894788,0.183544777491073,447536,448012,"+"
"vnz_17100","DbldCvsWT10h",0.523416914003517,0.109735051665571,3787354,3788007,"-"
"vnz_17100","DbldCcsWT14h",1.51715794640349,0.000617808685433931,3787354,3788007,"-"
"vnz_19605","DbldCvsWT10h",0.664644313159248,0.0200631511776586,4308354,4308863,"+"
"vnz_19605","DbldCcsWT14h",-1.24228002550648,0.000617808685433931,4308354,4308863,"+"
"vnz_07760","DbldCvsWT10h",0.635769087038701,0.0071279674546405,1769558,1770520,"-"
"vnz_07760","DbldCcsWT14h",0.946931549365482,0.000619900182107174,1769558,1770520,"-"
"vnz_22450","DbldCvsWT10h",0.831736374659602,0.00429858384643972,4894332,4895912,"+"
"vnz_22450","DbldCcsWT14h",1.10554212387995,0.000619900182107174,4894332,4895912,"+"
"vnz_32550","DbldCvsWT10h",-0.972917451668273,0.0432815897184533,7213209,7214732,"+"
"vnz_32550","DbldCcsWT14h",-2.1146733710617,0.000619900182107174,7213209,7214732,"+"
"vnz_33200","DbldCvsWT10h",0.709242906445385,0.0841368470719894,7366064,7368283,"-"
"vnz_33200","DbldCcsWT14h",-1.91405663204019,0.000619900182107174,7366064,7368283,"-"
"vnz_22795","DbldCvsWT10h",1.36136402558747,0.00138058943433011,4966657,4967811,"+"
"vnz_22795","DbldCcsWT14h",1.50148785220861,0.000620256170394889,4966657,4967811,"+"
"vnz_32080","DbldCvsWT10h",-0.913816976456596,0.0011974830149513,7106417,7106971,"+"
"vnz_32080","DbldCcsWT14h",-0.981357935754366,0.000620530194630132,7106417,7106971,"+"
"vnz_36200","DbldCvsWT10h",1.45721967425526,0.000625080277799733,8071342,8072337,"+"
"vnz_36200","DbldCcsWT14h",-0.973662321127411,0.00465666117283969,8071342,8072337,"+"
"vnz_14465","DbldCvsWT10h",1.25339550804025,0.00149179859570416,3217540,3218055,"+"
"vnz_14465","DbldCcsWT14h",1.48451951180663,0.00062534867156845,3217540,3218055,"+"
"vnz_19590","DbldCvsWT10h",0.257606874047177,0.26446326650498,4305369,4306013,"-"
"vnz_19590","DbldCcsWT14h",-1.12514442938862,0.000625677855394929,4305369,4306013,"-"
"vnz_18155","DbldCvsWT10h",-0.486895640007904,0.190912007750872,4012606,4013259,"+"
"vnz_18155","DbldCcsWT14h",-1.80809352708358,0.000628152483288011,4012606,4013259,"+"
"vnz_22520","DbldCvsWT10h",1.66212403556118,0.000629098462482647,4911653,4912057,"+"
"vnz_22520","DbldCcsWT14h",0.159249163143039,0.627343196151684,4911653,4912057,"+"
"vnz_15225","DbldCvsWT10h",0.216068523741269,0.375838489575046,3394070,3395287,"-"
"vnz_15225","DbldCcsWT14h",-1.19792856823343,0.000629333566752921,3394070,3395287,"-"
"vnz_19935","DbldCvsWT10h",1.31787601996791,0.000630318554592853,4370666,4371808,"-"
"vnz_19935","DbldCcsWT14h",0.939594431403129,0.00257602641938349,4370666,4371808,"-"
"vnz_22965","DbldCvsWT10h",-2.0252636625707,0.00203254414834879,5001915,5002760,"+"
"vnz_22965","DbldCcsWT14h",-2.28642014301218,0.000631482916847272,5001915,5002760,"+"
"vnz_00615","DbldCvsWT10h",0.223812386297965,0.564130278112215,135822,137021,"+"
"vnz_00615","DbldCcsWT14h",-1.72107606450833,0.000633087335663153,135822,137021,"+"
"vnz_31070","DbldCvsWT10h",1.14790265986787,0.00455229016435758,6870484,6871749,"+"
"vnz_31070","DbldCcsWT14h",1.76690081734766,0.000633087335663153,6870484,6871749,"+"
"vnz_08275","DbldCvsWT10h",0.690854989040865,0.0116119782321821,1890486,1891697,"+"
"vnz_08275","DbldCcsWT14h",1.12373983626515,0.000637706347718406,1890486,1891697,"+"
"vnz_14445","DbldCvsWT10h",1.89822671752345,0.000817968114051679,3211811,3212230,"-"
"vnz_14445","DbldCcsWT14h",1.94267531820954,0.000638178069777786,3211811,3212230,"-"
"vnz_07850","DbldCvsWT10h",0.46471273302363,0.0744971672817428,1793181,1793750,"+"
"vnz_07850","DbldCcsWT14h",1.20062610024586,0.000640530007541587,1793181,1793750,"+"
"vnz_32700","DbldCvsWT10h",-1.40326064948063,0.000643252241976101,7247445,7247972,"-"
"vnz_32700","DbldCcsWT14h",-0.310170258521996,0.245702042882936,7247445,7247972,"-"
"vnz_03520","DbldCvsWT10h",-1.0868324991077,0.000851948796170386,844881,845552,"+"
"vnz_03520","DbldCcsWT14h",-1.09219894047111,0.000644892459391725,844881,845552,"+"
"vnz_24840","DbldCvsWT10h",-0.571258699458936,0.0634663346206108,5408168,5409610,"+"
"vnz_24840","DbldCcsWT14h",-1.42212226162706,0.000644990601882588,5408168,5409610,"+"
"vnz_06955","DbldCvsWT10h",0.598678190601226,0.0102995537585675,1594842,1595657,"-"
"vnz_06955","DbldCcsWT14h",0.952460133421013,0.000645085068010797,1594842,1595657,"-"
"vnz_30645","DbldCvsWT10h",-2.99189838158846,0.000998032624197428,6764305,6764712,"+"
"vnz_30645","DbldCcsWT14h",-3.49457501496369,0.000645571378032802,6764305,6764712,"+"
"vnz_08850","DbldCvsWT10h",1.1045246387416,0.000648959066997337,2015029,2016651,"-"
"vnz_08850","DbldCcsWT14h",-0.246997231304947,0.243588188327243,2015029,2016651,"-"
"vnz_21725","DbldCvsWT10h",-1.18315443564289,0.000648959066997337,4741163,4741765,"+"
"vnz_21725","DbldCcsWT14h",-0.643819202980577,0.0137852806632139,4741163,4741765,"+"
"vnz_16545","DbldCvsWT10h",0.329615756756661,0.212631405186746,3678221,3679420,"+"
"vnz_16545","DbldCcsWT14h",1.19923263138989,0.000651845963436281,3678221,3679420,"+"
"vnz_08810","DbldCvsWT10h",-1.61931060388228,0.000745855520414062,2006536,2007546,"-"
"vnz_08810","DbldCcsWT14h",-1.59645507464008,0.000651989439550849,2006536,2007546,"-"
"vnz_05060","DbldCvsWT10h",1.70865947158698,0.00127065829818642,1188447,1189187,"+"
"vnz_05060","DbldCcsWT14h",1.36726452266638,0.000652116865413106,1188447,1189187,"+"
"vnz_12535","DbldCvsWT10h",1.26169609376266,0.000652855456627274,2789575,2790444,"+"
"vnz_12535","DbldCcsWT14h",0.0861744110978923,0.728828836709532,2789575,2790444,"+"
"vnz_11710","DbldCvsWT10h",1.04233205992024,0.000653982940412883,2593114,2594616,"-"
"vnz_11710","DbldCcsWT14h",0.167756095930241,0.394326729230478,2593114,2594616,"-"
"vnz_26980","DbldCvsWT10h",-1.53646157451185,0.000653982940412883,5913045,5913845,"+"
"vnz_26980","DbldCcsWT14h",-0.915824784546475,0.00651707309905462,5913045,5913845,"+"
"vnz_05540","DbldCvsWT10h",-0.423127780943712,0.101637635740255,1290864,1291286,"-"
"vnz_05540","DbldCcsWT14h",1.21554381763836,0.000656565913074214,1290864,1291286,"-"
"vnz_34885","DbldCvsWT10h",-0.677384197581435,0.0335054339580521,7757192,7758766,"-"
"vnz_34885","DbldCcsWT14h",-1.35642695614617,0.00065841836604265,7757192,7758766,"-"
"vnz_01590","DbldCvsWT10h",1.89122216097689,0.000659629672055785,363100,364290,"+"
"vnz_01590","DbldCcsWT14h",1.52191155504255,0.00182639129109069,363100,364290,"+"
"vnz_07145","DbldCvsWT10h",1.93724285795553,0.000661575148690972,1640583,1640858,"-"
"vnz_07145","DbldCcsWT14h",1.7516704106423,0.000867880208827615,1640583,1640858,"-"
"vnz_15805","DbldCvsWT10h",1.07908208106816,0.000662222931754277,3517782,3518609,"+"
"vnz_15805","DbldCcsWT14h",0.403462803731676,0.0639380299109244,3517782,3518609,"+"
"vnz_15565","DbldCvsWT10h",-0.715134777733966,0.00635694607914223,3464479,3464922,"-"
"vnz_15565","DbldCcsWT14h",1.07945649486077,0.000663258797646461,3464479,3464922,"-"
"vnz_29160","DbldCvsWT10h",-1.7508050459541,0.000663899052847758,6422113,6424461,"-"
"vnz_29160","DbldCcsWT14h",-1.05637234478247,0.00818620717594188,6422113,6424461,"-"
"vnz_05055","DbldCvsWT10h",0.428337389023769,0.194244963446017,1185894,1188275,"+"
"vnz_05055","DbldCcsWT14h",1.41905471660106,0.000664568609876961,1185894,1188275,"+"
"vnz_24020","DbldCvsWT10h",0.0343408684506527,0.914671295938629,5231678,5233654,"+"
"vnz_24020","DbldCcsWT14h",1.37133572780028,0.00066631451194063,5231678,5233654,"+"
"vnz_11310","DbldCvsWT10h",-1.30284465328961,0.000666427963398663,2498773,2499039,"+"
"vnz_11310","DbldCcsWT14h",-0.674040606414995,0.0185529052512535,2498773,2499039,"+"
"vnz_12160","DbldCvsWT10h",2.33113954827373,0.422036199148107,2702772,2703005,"-"
"vnz_12160","DbldCcsWT14h",5.99422100235116,0.000666528043390711,2702772,2703005,"-"
"vnz_27600","DbldCvsWT10h",0.218773785325858,0.497804364011757,6068960,6071284,"-"
"vnz_27600","DbldCcsWT14h",1.53051709530328,0.000668245157195864,6068960,6071284,"-"
"vnz_27070","DbldCvsWT10h",-1.13199371218621,0.00253781794963728,5934983,5936473,"+"
"vnz_27070","DbldCcsWT14h",-1.28465485641392,0.000669696277430358,5934983,5936473,"+"
"vnz_31110","DbldCvsWT10h",0.851266192943576,0.0014699977988221,6878108,6880129,"-"
"vnz_31110","DbldCcsWT14h",0.933840569765751,0.000670817796188169,6878108,6880129,"-"
"vnz_11210","DbldCvsWT10h",1.97726375483596,0.000682460398695656,2476465,2477985,"+"
"vnz_11210","DbldCcsWT14h",1.63139237835799,0.000672125540688523,2476465,2477985,"+"
"vnz_23965","DbldCvsWT10h",1.12828569203387,0.000677688714637705,5219005,5220675,"+"
"vnz_23965","DbldCcsWT14h",0.2540790660946,0.24364930661466,5219005,5220675,"+"
"vnz_07150","DbldCvsWT10h",1.17780040825766,0.000678314415174316,1641029,1641373,"+"
"vnz_07150","DbldCcsWT14h",0.337962158880219,0.137971802133391,1641029,1641373,"+"
"vnz_03765","DbldCvsWT10h",0.114538338500826,0.667286102395435,904556,906415,"-"
"vnz_03765","DbldCcsWT14h",-1.18895852468754,0.000683971849750122,904556,906415,"-"
"vnz_11330","DbldCvsWT10h",0.761492716222659,0.010473955840785,2502632,2503111,"-"
"vnz_11330","DbldCcsWT14h",1.2545903653762,0.000683971849750122,2502632,2503111,"-"
"vnz_33195","DbldCvsWT10h",0.414976919010426,0.295724478142048,7364592,7366067,"-"
"vnz_33195","DbldCcsWT14h",-1.7879855440948,0.000684206429981979,7364592,7366067,"-"
"vnz_05165","DbldCvsWT10h",-0.631209826221681,0.0225749746750005,1209820,1210563,"+"
"vnz_05165","DbldCcsWT14h",-1.12876610843473,0.000691303608740576,1209820,1210563,"+"
"vnz_16640","DbldCvsWT10h",0.543052243347171,0.0341736525938601,3697792,3698589,"-"
"vnz_16640","DbldCcsWT14h",1.12257498913138,0.000693626202373044,3697792,3698589,"-"
"vnz_03925","DbldCvsWT10h",-0.365201007267423,0.17536852931784,943645,944112,"+"
"vnz_03925","DbldCcsWT14h",1.28493511789782,0.00069385329767028,943645,944112,"+"
"vnz_32695","DbldCvsWT10h",-1.33255928942449,0.000695198735570121,7246951,7247410,"+"
"vnz_32695","DbldCcsWT14h",-0.260044433933746,0.307961142464798,7246951,7247410,"+"
"vnz_05430","DbldCvsWT10h",0.866870044755118,0.00607575797533729,1268496,1269596,"-"
"vnz_05430","DbldCcsWT14h",1.23198916522183,0.000696120933691438,1268496,1269596,"-"
"vnz_27275","DbldCvsWT10h",-0.684246070766016,0.0156002485496887,5992310,5993668,"+"
"vnz_27275","DbldCcsWT14h",-1.18180331656346,0.000696120933691438,5992310,5993668,"+"
"vnz_33960","DbldCvsWT10h",-1.45279644009296,0.00300986950136979,7533001,7533348,"-"
"vnz_33960","DbldCcsWT14h",-1.86898180348373,0.000696120933691438,7533001,7533348,"-"
"vnz_11115","DbldCvsWT10h",-1.24478343804289,0.000697894871110933,2453997,2454422,"+"
"vnz_11115","DbldCcsWT14h",-0.646401473912491,0.0197912811688308,2453997,2454422,"+"
"vnz_28845","DbldCvsWT10h",0.924094555758603,0.00128418054756648,6353638,6355137,"+"
"vnz_28845","DbldCcsWT14h",0.978736756684188,0.000699566286450009,6353638,6355137,"+"
"vnz_00780","DbldCvsWT10h",-0.663156220800575,0.0218017509400306,175399,176277,"+"
"vnz_00780","DbldCcsWT14h",-1.06334635419021,0.000699618843504689,175399,176277,"+"
"vnz_19115","DbldCvsWT10h",-1.31503462322938,0.000699948522820483,4213275,4214945,"+"
"vnz_19115","DbldCcsWT14h",-0.693423957582788,0.0161638743661177,4213275,4214945,"+"
"vnz_18890","DbldCvsWT10h",-1.33745239969073,0.00107701666106391,4158418,4160667,"+"
"vnz_18890","DbldCcsWT14h",1.37804538086336,0.00070239904606127,4158418,4160667,"+"
"vnz_20495","DbldCvsWT10h",0.546334994454209,0.132298411255199,4492361,4492804,"+"
"vnz_20495","DbldCcsWT14h",1.72604711109731,0.00070239904606127,4492361,4492804,"+"
"vnz_31120","DbldCvsWT10h",0.247849863023357,0.327842106477922,6881868,6882698,"-"
"vnz_31120","DbldCcsWT14h",1.21500277938461,0.00070239904606127,6881868,6882698,"-"
"vnz_16425","DbldCvsWT10h",1.16116360353286,0.000704246352035157,3656190,3657587,"+"
"vnz_16425","DbldCcsWT14h",0.932349548543802,0.00184405050844866,3656190,3657587,"+"
"vnz_32230","DbldCvsWT10h",1.39136198329125,0.000705077459745034,7135407,7136489,"-"
"vnz_32230","DbldCcsWT14h",0.0852839283784376,0.750072753147904,7135407,7136489,"-"
"vnz_08485","DbldCvsWT10h",1.71018620745319,0.000705386990469263,1933178,1934044,"-"
"vnz_08485","DbldCcsWT14h",0.52075991961535,0.116949306789384,1933178,1934044,"-"
"vnz_15500","DbldCvsWT10h",2.07212902405834,0.000707483688052612,3453894,3454484,"-"
"vnz_15500","DbldCcsWT14h",0.28242197250149,0.460010921521995,3453894,3454484,"-"
"vnz_01535","DbldCvsWT10h",-0.906066778374871,0.00756935762082158,349058,349906,"+"
"vnz_01535","DbldCcsWT14h",-1.26556693737223,0.000710090167035268,349058,349906,"+"
"vnz_08045","DbldCvsWT10h",-0.35539954554187,0.0842908700438061,1837759,1838475,"+"
"vnz_08045","DbldCcsWT14h",-0.957388916477449,0.000710090167035268,1837759,1838475,"+"
"vnz_19650","DbldCvsWT10h",0.369680390614614,0.0652574803710054,4317529,4318056,"-"
"vnz_19650","DbldCcsWT14h",0.908358495488731,0.000710090167035268,4317529,4318056,"-"
"vnz_31520","DbldCvsWT10h",-0.810025272016446,0.00225007255349392,6972536,6973879,"-"
"vnz_31520","DbldCcsWT14h",-0.952009480822079,0.000710090167035268,6972536,6973879,"-"
"vnz_34330","DbldCvsWT10h",1.9243669686289,0.000712408827396802,7619783,7620463,"+"
"vnz_34330","DbldCcsWT14h",0.96782764275783,0.0127730248858424,7619783,7620463,"+"
"vnz_26070","DbldCvsWT10h",-1.19107888480015,0.000791242438377979,5693577,5693795,"+"
"vnz_26070","DbldCcsWT14h",-1.15941444677621,0.000712681643887865,5693577,5693795,"+"
"vnz_36605","DbldCvsWT10h",0.759558791205002,0.0240293934596345,8197259,8198047,"+"
"vnz_36605","DbldCcsWT14h",1.35840353796016,0.00071357146307001,8197259,8198047,"+"
"vnz_12940","DbldCvsWT10h",-0.556031127454387,0.163879624634236,2881073,2882203,"-"
"vnz_12940","DbldCcsWT14h",1.92676350268121,0.000714380415094274,2881073,2882203,"-"
"vnz_21365","DbldCvsWT10h",-1.05045537805993,0.000715047245162813,4681547,4682827,"-"
"vnz_21365","DbldCcsWT14h",-0.60128965762126,0.013540890928513,4681547,4682827,"-"
"vnz_32525","DbldCvsWT10h",2.52290071720842,0.00330394220812056,7203625,7204977,"-"
"vnz_32525","DbldCcsWT14h",-3.16154289162173,0.000722505939247161,7203625,7204977,"-"
"vnz_26585","DbldCvsWT10h",0.290006529442901,0.141156389092704,5812493,5815954,"-"
"vnz_26585","DbldCcsWT14h",0.91711924531999,0.000724493564012817,5812493,5815954,"-"
"vnz_25390","DbldCvsWT10h",-2.43000441122202,0.00146622138258567,5547997,5548923,"+"
"vnz_25390","DbldCcsWT14h",-2.90073561991946,0.000724820666376047,5547997,5548923,"+"
"vnz_06620","DbldCvsWT10h",0.371281711305104,0.163662043219286,1516836,1517504,"+"
"vnz_06620","DbldCcsWT14h",1.27973318383121,0.000728052620668566,1516836,1517504,"+"
"vnz_17435","DbldCvsWT10h",2.78983996524112,0.000728294842875331,3848243,3848677,"+"
"vnz_17435","DbldCcsWT14h",1.27961736469681,0.021857847135737,3848243,3848677,"+"
"vnz_05065","DbldCvsWT10h",1.40225710439539,0.00980512997750716,1189221,1189997,"-"
"vnz_05065","DbldCcsWT14h",1.53563399531774,0.000728546888571388,1189221,1189997,"-"
"vnz_19095","DbldCvsWT10h",-0.972419913341099,0.000732042626009913,4204854,4208312,"+"
"vnz_19095","DbldCcsWT14h",-0.65582560684775,0.00521446820018642,4204854,4208312,"+"
"vnz_05025","DbldCvsWT10h",1.27628788201607,0.000734266783359118,1180913,1181185,"-"
"vnz_05025","DbldCcsWT14h",0.154553763527516,0.536654444007359,1180913,1181185,"-"
"vnz_09855","DbldCvsWT10h",-1.92133234151849,0.00073496124300375,2231690,2233294,"+"
"vnz_09855","DbldCcsWT14h",-1.54698439159118,0.00340337934275824,2231690,2233294,"+"
"vnz_08795","DbldCvsWT10h",0.264145097218003,0.354085076778785,2003293,2004621,"-"
"vnz_08795","DbldCcsWT14h",1.44022918802208,0.000737475748179792,2003293,2004621,"-"
"vnz_25160","DbldCvsWT10h",0.537018598897827,0.0468812732294513,5478024,5478455,"+"
"vnz_25160","DbldCcsWT14h",1.21908549213358,0.000738078302553985,5478024,5478455,"+"
"vnz_07130","DbldCvsWT10h",-1.03584069017248,0.000740360917199787,1636187,1637710,"+"
"vnz_07130","DbldCcsWT14h",-0.901849058722032,0.00130040821362264,1636187,1637710,"+"
"vnz_08720","DbldCvsWT10h",1.42946982204988,0.000741980839106906,1988423,1989421,"-"
"vnz_08720","DbldCcsWT14h",1.28723916294346,0.00101955567293462,1988423,1989421,"-"
"vnz_09635","DbldCvsWT10h",0.696598619372878,0.0425573165260318,2188863,2189186,"-"
"vnz_09635","DbldCcsWT14h",1.45676777005788,0.000743410760342253,2188863,2189186,"-"
"vnz_00765","DbldCvsWT10h",0.451770779959888,0.0807563150489368,172771,173817,"+"
"vnz_00765","DbldCcsWT14h",1.26351370702921,0.000744461342057738,172771,173817,"+"
"vnz_35030","DbldCvsWT10h",1.17312002479172,0.00498677303558703,7792149,7793609,"-"
"vnz_35030","DbldCcsWT14h",1.50890092211255,0.000746808491111218,7792149,7793609,"-"
"vnz_02035","DbldCvsWT10h",1.83752997660222,0.00512403084985166,458162,459022,"-"
"vnz_02035","DbldCcsWT14h",1.91582866737239,0.000753782249200821,458162,459022,"-"
"vnz_10810","DbldCvsWT10h",1.34498928559465,0.000753953064191364,2383830,2384324,"-"
"vnz_10810","DbldCcsWT14h",1.05506805159113,0.00232345362078328,2383830,2384324,"-"
"vnz_24675","DbldCvsWT10h",0.975174075146998,0.00165593344752679,5371700,5372809,"+"
"vnz_24675","DbldCcsWT14h",1.07380967124449,0.000755205617511375,5371700,5372809,"+"
"vnz_21015","DbldCvsWT10h",0.941618911092412,0.000755849846923316,4606522,4607394,"+"
"vnz_21015","DbldCcsWT14h",0.455735103290226,0.0263642633332225,4606522,4607394,"+"
"vnz_30940","DbldCvsWT10h",-1.22330250274601,0.00205819519085859,6837661,6838380,"-"
"vnz_30940","DbldCcsWT14h",-1.46606794971392,0.000757167483052176,6837661,6838380,"-"
"vnz_18665","DbldCvsWT10h",0.394491868577218,0.298629754985261,4117037,4118632,"+"
"vnz_18665","DbldCcsWT14h",1.79293377530184,0.000758422353351039,4117037,4118632,"+"
"vnz_27180","DbldCvsWT10h",0.0875542535664077,0.69949517441696,5963744,5965927,"-"
"vnz_27180","DbldCcsWT14h",1.02540482929719,0.000758693828244726,5963744,5965927,"-"
"vnz_09275","DbldCvsWT10h",2.2541613080553,0.000759963998301975,2112772,2113662,"-"
"vnz_09275","DbldCcsWT14h",-0.285517065469492,0.480892412512755,2112772,2113662,"-"
"vnz_02980","DbldCvsWT10h",3.05639913156093,0.000762279981766619,724066,725058,"+"
"vnz_02980","DbldCcsWT14h",-1.05708515667999,0.10748194434353,724066,725058,"+"
"vnz_15760","DbldCvsWT10h",1.43126355362712,0.000762279981766619,3508097,3508834,"-"
"vnz_15760","DbldCcsWT14h",0.543684169212522,0.0595627061287586,3508097,3508834,"-"
"vnz_29315","DbldCvsWT10h",1.99390844254174,0.000762279981766619,6456225,6456422,"-"
"vnz_29315","DbldCcsWT14h",0.59621876906809,0.10011157326767,6456225,6456422,"-"
"vnz_22610","DbldCvsWT10h",1.08299914148558,0.000764372627929509,4926754,4927476,"+"
"vnz_22610","DbldCcsWT14h",-0.706768380706581,0.00728104834801419,4926754,4927476,"+"
"vnz_26880","DbldCvsWT10h",-0.660764235350415,0.0832681519110681,5890797,5891618,"-"
"vnz_26880","DbldCcsWT14h",-1.80761083521423,0.000765185507972774,5890797,5891618,"-"
"vnz_30170","DbldCvsWT10h",0.55408166877159,0.0253733710734519,6652343,6653149,"-"
"vnz_30170","DbldCcsWT14h",1.04962996909015,0.000767125629433123,6652343,6653149,"-"
"vnz_00945","DbldCvsWT10h",-0.662170607460587,0.0193705468923617,212979,215699,"+"
"vnz_00945","DbldCcsWT14h",-1.16914036588088,0.000770816286291845,212979,215699,"+"
"vnz_01740","DbldCvsWT10h",-0.550075398493887,0.0282996201415281,396091,397266,"-"
"vnz_01740","DbldCcsWT14h",1.0530275824438,0.000774944143829167,396091,397266,"-"
"vnz_00795","DbldCvsWT10h",-2.34985102269401,0.000776969852514565,178744,180531,"-"
"vnz_00795","DbldCcsWT14h",0.189635265926368,0.520115007363985,178744,180531,"-"
"vnz_35700","DbldCvsWT10h",1.28805902244058,0.000779291313405823,7964762,7965793,"+"
"vnz_35700","DbldCcsWT14h",0.823106164378437,0.00520341762535693,7964762,7965793,"+"
"vnz_25640","DbldCvsWT10h",-0.467852707025042,0.0643336754499671,5605931,5607775,"+"
"vnz_25640","DbldCcsWT14h",-1.12638989649588,0.000779946549541747,5605931,5607775,"+"
"vnz_04345","DbldCvsWT10h",0.455008284385009,0.0373364515627273,1029072,1029506,"+"
"vnz_04345","DbldCcsWT14h",0.947175734813529,0.000781565340356716,1029072,1029506,"+"
"vnz_29675","DbldCvsWT10h",-2.77535099045778,0.000783008633505655,6533517,6534035,"-"
"vnz_29675","DbldCcsWT14h",-1.66207852400148,0.00953383822044169,6533517,6534035,"-"
"vnz_05910","DbldCvsWT10h",0.555364458679852,0.0529604666377333,1363808,1365262,"-"
"vnz_05910","DbldCcsWT14h",1.28110323068754,0.000784879645229383,1363808,1365262,"-"
